_id,nom,url,prix_avant,prix_apres,reduction,categorie,sous_categorie,description,images[0],images[1],images[2],images[3],images[4],images[5],images[6],images[7],images[8],images[9],images[10],images[11],images[12],date_scraping
69581876d3cdbac208713bd0,Rallonge Electrique Rackable  6 ports Americains PDU bon prix en vente,https://nowtechcenter.com/produit/rallonge-electrique-rackable-6-ports-americains-pdu-bon-prix-en-vente/,"15,000CFA","10,000CFA",-33%,.Baies/Panneaux/ Plateau,.Baies/Panneaux/ Plateau,Rallonge Electrique Rackable 6 ports Americains PDU,PDU.jpg,,,,,,,,,,,,,02-01-2026
69581877d3cdbac208713bd1,Boîtier disque SSD PCIe M.2 NVMe de type C bon prix en vente,https://nowtechcenter.com/produit/boitier-disque-ssd-pcie-m-2-nvme-de-type-c-bon-prix-en-vente/,"25,000CFA","19,900CFA",-20%,Boitiers disque dur,Boitiers disque dur,"Boîtier SSD PCIe M.2 NVMe de type CEmballage inclus:1 x adaptateur M.2 NVME PCIe clé m.2 b & m1 x câble USB 3.1 Type-C  vers  USBBoîtier SSD M.2 uniquement pour M.2 NVMe PCIe M, PCIe B&M key SSD. Applicable aux tailles 2242/2260/2280. Ne prend pas en charge M.2 SATA based SSD, M.2 PCIe AHCI SSDs, M.2 PCIeTransmission théorique USB3.1 10 Gbps; Capable d’atteindre des performances supérieures à 900 Mb / s en lecture / écriture avec un support NVMe hautes performancesInterface USB Type C 3.1 haute vitesse 10 Gbit / s, prise en charge SSD NVMe To (2280/2260/2242). Idéal pour récupérer ou cloner des données haute capacité.Le cadre d ‘alliage d’ aluminium est conçu de manière à obtenir une excellente dissipation de chaleur, à réduire la consommation d ‘énergie et à prévenir la surchauffe du disque SSD.Adoptez la puce principale JMS583: conforme à la norme UASP, qui peut améliorer efficacement la vitesse et prolonger la durée de vie du disque SSD. Compatible multi-OS, Windows 7/8/8.1/10/Linux/MAC.",772717036_-600x600.png,,,,,,,,,,,,,02-01-2026
6958187ad3cdbac208713bd2,CAMERA DE VOITURE 3 LENS bon prix en vente au cameroun,https://nowtechcenter.com/produit/camera-de-voiture-d4g-bon-prix-en-vente-au-cameroun/,"150,000CFA","100,000CFA",-33%,Cameras Smart Autonome,Cameras Smart Autonome,"ENREGISTREMENT COMPLET : Cette caméra de tableau de bord à triple caméra 1080P est livrée avec des caméras avant, arrière et intérieures pour enregistrer le processus de conduite sous tous les angles, fournissant des preuves solides en cas d’accidents et de litiges.VIDÉO HAUTE DÉFINITION : Avec une résolution 1080P, cette caméra embarquée capture des détails cristallins et des scènes réelles, garantissant la sécurité de conduite en capturant chaque détail subtil de la route.VISION NUIT PUISSANTE : équipée d’une fonction de vision nocturne, cette caméra embarquée enregistre des images claires même dans des environnements sombres, garantissant ainsi la sécurité du conducteur pendant la conduite de nuit.DÉTECTION DE MOUVEMENT PRATIQUE ET CAPTEUR G : Dotée de fonctions de détection de mouvement et de capteur G, cette caméra embarquée démarre automatiquement l’enregistrement lors de la détection de vibrations anormales du véhicule, offrant ainsi une complète à votre voiture.SURVEILLANCE DU STATIONNEMENT 24 HEURES : Cette caméra embarquée comprend une fonction de surveillance du stationnement 24 heures sur 24, une surveillance continue de l’environnement même lorsque le véhicule est garé et éteint, améliorant ainsi la sécurité du véhicule.",images-4.jpg,,,,,,,,,,,,,02-01-2026
6958187bd3cdbac208713bd3,CAMERA DE VOITURE 3 LENS bon prix en vente au cameroun,https://nowtechcenter.com/produit/camera-de-voiture-3-lens-bon-prix-en-vente-au-cameroun-2/,"150,000CFA","100,000CFA",-33%,Cameras Smart Autonome,Cameras Smart Autonome,"ENREGISTREMENT COMPLET : Cette caméra de tableau de bord à triple caméra 1080P est livrée avec des caméras avant, arrière et intérieures pour enregistrer le processus de conduite sous tous les angles, fournissant des preuves solides en cas d’accidents et de litiges.VIDÉO HAUTE DÉFINITION : Avec une résolution 1080P, cette caméra embarquée capture des détails cristallins et des scènes réelles, garantissant la sécurité de conduite en capturant chaque détail subtil de la route.VISION NUIT PUISSANTE : équipée d’une fonction de vision nocturne, cette caméra embarquée enregistre des images claires même dans des environnements sombres, garantissant ainsi la sécurité du conducteur pendant la conduite de nuit.DÉTECTION DE MOUVEMENT PRATIQUE ET CAPTEUR G : Dotée de fonctions de détection de mouvement et de capteur G, cette caméra embarquée démarre automatiquement l’enregistrement lors de la détection de vibrations anormales du véhicule, offrant ainsi une complète à votre voiture.SURVEILLANCE DU STATIONNEMENT 24 HEURES : Cette caméra embarquée comprend une fonction de surveillance du stationnement 24 heures sur 24, une surveillance continue de l’environnement même lorsque le véhicule est garé et éteint, améliorant ainsi la sécurité du véhicule.",images-4.jpg,,,,,,,,,,,,,02-01-2026
6958187dd3cdbac208713bd4,Disque Dur Serveur HPE 480Go 10K SSD 2.5 SAS 480GB bon prix en vente au cameroun,https://nowtechcenter.com/produit/disque-dur-serveur-hpe-480go-10k-ssd-2-5-sas-480gb-bon-prix-en-vente-au-cameroun/,"250,000CFA","180,000CFA",-28%,Disques Dur serveur et SAS,Disques Dur serveur et SAS,Caractéristiques : Digitally Signed FirmwareCapacité : 480GoFormat : 2.5″ SFFInterfaces : 1 x SATA 6 Gb/sType de mémoire flash NAND : Cellule multiniveaux (MLC),images-3.jpg,,,,,,,,,,,,,02-01-2026
6958187fd3cdbac208713bd5,Répéteur sans fil hikvision  DS-PR1-WB pour AX PRO bon prix en vente,https://nowtechcenter.com/produit/repeteur-sans-fil-hikvision-ds-pr1-wb-bon-prix-en-vente/,"80,000CFA","70,000CFA",-13%,Alarme Anti Intrusion,Alarme Anti Intrusion,"Répéteur sans fil  DS-PR1-WbCommunication sans fil bidirectionnelle 433 MHzCommunication bidirectionnelle, stable et sécuriséeAffichage LED, affichez les différentes rétroactions avec une compréhension facileJusqu’à 35 heures de batterie de secours après la perte du secteur, pas de souci de communicationTrouver et connecter automatiquement jusqu’à 8 détecteurs de PIRCAM ou de fumée, appairage automatique intelligentInstallation facile grâce à une nouvelle structure",Screenshot-2025-07-03-090450-600x387.png,,,,,,,,,,,,,02-01-2026
69581880d3cdbac208713bd6,Kit AX PRO DS-PWA96-Kit-WB 433 MHz 96 zones sans fil WIFI BON PRIX EN VENTE,https://nowtechcenter.com/produit/kit-ax-pro-ds-pwa96-kit-wb-433-mhz-bon-prix-en-vente/,"250,000CFA","220,000CFA",-12%,Alarme Anti Intrusion,Alarme Anti Intrusion,"Les points forts du Kit alarme anti-intrusion Hikvision AX PRO DS-PWA96-Kit-WB 433 MHz 96 zones sans fil WIFISécurité renforcée et conception à double puce Tri-X et CAM-XTransmission via multiples canaux de communication câble RJ45, WIFI et 3G/4GCommunication longue distance jusqu’à 2000 mètres en champ libreDétecteur PIR avec caméra intégréeLevée de doute via film de 7s d’alarme (PIRCAM)Prise en charge de dispositifs de sécurité tel que les capteurs de fumée ou de gazPrise en charge de 4 répéteursGestion à distance sur smartphone ou tabletteNotification instantanée sur smartphone en cas de détection (SMS, notification push, appel téléphonique)Association descaméras Hivision(les caméras ne doivent pas être connectées en direct en PoE sur unNVR)Saut de fréquence contre le brouillage pour une transmission fiableInstallation simplifiée et guidage vocal durant la configurationDesign moderne et élégantCentrale livrée avec batterie de secours : autonomie de 12 heuresBatterie longue durée dans les détecteurs (5 ans)Compatibilité iOS et AndroidCe kit comprend :1 x centrale d’alarme sans fil – Modèle DS-PWA96-M-WB1 x détecteur de mouvement Infra-Rouge sans fil (hors animaux jusqu’à 30Kg) – Modèle DS-PDP15P-EG2-WE1 x contact magnétique de porte et de fenêtre – Modèle DS-PDMC-EG2-WB1 x télécommande pour activer/désactiver la centrale d’alarme – DS-PKF1-WB1 x câble d’alimentation secteur1 x kit d’installation1 x mode d’emploi",Screenshot-2025-07-02-133151-600x390.png,,,,,,,,,,,,,02-01-2026
69581882d3cdbac208713bd7,Injecteur  POE 30W 48V QC-E2-2P1PB avec 1 entrée Uplink et 2 sorties POE blanc bon prix en vente au cameroun,https://nowtechcenter.com/produit/repeteur-poe-30w-48v-qc-e2-2p1pb-avec-1-entree-uplink-et-2-sorties-poe-blanc-bon-prix-en-vente-au-cameroun/,"20,000CFA","12,000CFA",-40%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Cet adaptateur prend en charge la connexion Ethernet Gigabit 10/100/1000 Mbps, le port PoE RJ45Veuillez ne connecter aucun appareil qui ne prend pas en charge le port « PoE », cela endommagerait votre appareil.il délivre unepuissance de 48V et jusqu’à 30W",57670674_xxl-600x450.webp,,,,,,,,,,,,,02-01-2026
69581884d3cdbac208713bd8,"Injecteur POE  24V 1A Lightning POWER  10/100/1000 Mbps Max 24W, Alimentation PoE bon prix en vente",https://nowtechcenter.com/produit/injecteur-poe-actif-24v-1a-commando-lightningpower-10-100-1000-mbps-max-24w-alimentation-poe-bon-prix-en-vente-au-cameroun/,"35,000CFA","20,000CFA",-43%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Injecteur POE 24 V 1 A 24 W avec prise muraleConforme à la norme IEEE 802.3af, 10/100 Mbit/s, 2 ports,Alimentation passive jusqu’à 100 mètres (325 pieds) via EthernetAlimentation pour caméras IP, point d’accès WLAN mobileInterface du produit : port LAN/port POE, 10M/100Mbps",61PU1ywpDpL._UF8941000_QL80_-1-600x750.jpg,,,,,,,,,,,,,02-01-2026
69581885d3cdbac208713bd9,Câble HDMI 2m 8K bon prix en vente au Cameroun,https://nowtechcenter.com/produit/cable-hdmi-2m-8k-bon-prix-en-vente-au-cameroun/,"10,000CFA","4,500CFA",-55%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Compatible PS5, PS4, PS3, Switch, Wii U, Xbox Series X/S, Xbox One, Xbox 360.HDMI 2.1 haute performanceLongueur du câble : 2MCompatibilité : HDMI 2.0/1.4Bande passante jusqu’à 48GBpsTaux de rafraichissement : 8K 60Hz (2160p) /4K 120HzSupporte les formats vidéo : UltraHD,3D,4K,HDMI2.1,HDRSupporte les formats audio : 3D, DTSMaster, DTS:X, DolbyTrueHD, DolbyAtmos, DolbyVision. Prise en charge du Dolby 7.1 HD et du DTS-HD Master Audio et DolbyAtmosTransfert rapide : 48GEgalement compatible : TV/Projecteur/Laptop…",cable-hdtv-hdmi-2-1-2m-8k-89883-image-1-600x600.jpg,,,,,,,,,,,,,02-01-2026
69581887d3cdbac208713bda,Hub USB 3.0 3 ports avec 1 port ethernet 10/100/1000mbp en vente au cameroun,https://nowtechcenter.com/produit/hub-usb-3-0-3-ports-avec-1-port-ethernet-10-100-1000mbp-en-vente-au-cameroun/,"16,000CFA","10,000CFA",-38%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Hub USB 4 en 1 dans un boîtier en aluminium élégant et stylé.Combinaison parfaite avec USB3.0 et Gigabit Ethernet.Transfert de données USB3.0 SuperSpeed ​​(5 Gbit/s), rétrocompatible avec USB2.0/1.1.Conçu et fabriqué avec la technologie de charge BC1.2.Gigabit Ethernet compatible avec 10/100/1000 Mbps prend en charge le réseau IPv4/IPv6, le duplex intégral, le retournement automatique et le contrôle de flux, fournit une connexion Internet rapide et stable.Prend en charge la gestion de l’alimentation, la fonction de réveil à distance et le réglage automatique de l’alimentation du réseau Gigabit.Voyant LED – indique l’état de la connexion Ethernet.Plug and play, sans installation de pilote compliquée.",UKH1906A.webp,,,,,,,,,,,,,02-01-2026
6958188cd3cdbac208713bdb,Docking HDD All in One  pour Disque dur Laptop 2.5 et Desktop 3.5  SATA + Lecteur bon prix en vente au cameroun,https://nowtechcenter.com/produit/docking-hdd-all-in-one-pour-disque-dur-laptop-2-5-et-desktop-3-5-sata-lecteur-bon-prix-en-vente-au-cameroun/,"40,000CFA","25,000CFA",-38%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Station d’accueil HDD Station d’accueil double disque dur Base pour 2,5 pouces 3,5 pouces IDE/SATALa station d’accueil HDD USB 3.0 est conçue pour la sauvegarde et le traitement des données informatiques,Pour le formatage et le transfert de fichiers a partir d’un disque dur de taille 3.5″ / 2.5″ ou bien une carte mémoire .",DOCKING-HDD-ALL-IN-ONE-875-1.jpg,,,,,,,,,,,,,02-01-2026
6958188ed3cdbac208713bdc,Switch HDMI 4X1  4 entrées 1 Sorties 4k@60hz SWHD4X14K KVM en vente au cameroun,https://nowtechcenter.com/produit/switch-hdmi-4x1-4-entrees-1-sorties-4k60hz-swhd4x14k-kvm-en-vente-au-cameroun/,"25,000CFA","15,000CFA",-40%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Ce Switch HDMI 4X1 vous permet de partager 1 moniteur/écran/projecteur entre 4 appareils sources HDMIIl prend en charge la commutation automatique afin que vous puissiez voir les 4 appareils HDMI dans un intervalle de temps.Il prend en charge 3840×2160@60hz 4:4:4, HDR, HDCP, 1080P 3D. Avec les ports audio S/PDIF et L/R,Il suffit de brancher et de jouer, ce commutateur HDMI Splitter peut fonctionner comme vous l’attendez",51BAAzeCMCL.jpg,,,,,,,,,,,,,02-01-2026
69581891d3cdbac208713bdd,JBL PartyBox Encore Essential Haut-Parleur Portable bon prix en vente,https://nowtechcenter.com/produit/jbl-partybox-encore-essential-haut-parleur-portable-bon-prix-en-vente/,"200,000CFA","170,000CFA",-15%,Appareils Music AUDIO/HIFI,Appareils Music AUDIO/HIFI,"MarqueJBLNom du modèlePartybox Encore EssentielType de haut-parleurLa tourTechnologie de connectivitéBluetoothUne fonction spécialeIncroyable son Jbl Original Pro, sans fil, 6 heures de temps de lecture, Ipx4 Splash Proof, entrée micro filaireDonnées techniquesCaractéristiques GénéralesPuissance (W)100Caractéristiques AudioRéponse en fréquence dynamique (Hz)50 Hz – 20k Hz @-6dBFonctionnalités-Bluetooth : Oui-Jeu de lumières : Oui-Résiste aux éclaboussures : Oui-Wireless : Oui-Batterie Rechargeable :Oui-Classement IPX : IPx4BatterieTemps de Charge (hrs)3.5Autonomie (hrs)6",0077408_jbl-partybox-encore-essential-son-100-w-spectacle-de-lumiere-dynamique-integre-et-conception-anti-ec-600x446.jpeg,,,,,,,,,,,,,02-01-2026
69581895d3cdbac208713bde,Haut-parleur JBL Boombox 3 Wifi Bluetooth portable  Noir  bon prix en vente,https://nowtechcenter.com/produit/haut-parleur-jbl-boombox-3-wifi-bluetooth-portable-noir-avec-bon-prix-en-vente/,"350,000CFA","285,000CFA",-19%,Appareils Music AUDIO/HIFI,Appareils Music AUDIO/HIFI,-Marque  : JBL– EAN :  6925281998768-Code ISBN :  24560-Référence du fabricant :JBLBOOMBOX3 BLKEP,portable-bluetooth-speaker-jbl-boombox-3-black-with-wifi-600x411.png,portable-bluetooth-speaker-jbl-boombox-3-black-with-wifi-1-600x253.png,1-600x312.png,,,,,,,,,,,02-01-2026
69581898d3cdbac208713bdf,Câble d’imprimante vers ordinateur 3m USB 2.0 bon prix en vente au cameroun,https://nowtechcenter.com/produit/cable-dimprimante-vers-ordinateur-3m-usb-2-0-bon-prix-en-vente-au-cameroun/,"5,000CFA","2,500CFA",-50%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"Câble imprimante USB 2.0 vers ordinateur  3m Permet de relier entre euxpour une liaison informatique, 2 appareils équipé d’embases type A (ordinateur, hub USB…) et type B (imprimante, scanner…)Longueur: 3mDispose d’un anneau en ferrite pour limiter les interférences.",1.jpg,,,,,,,,,,,,,02-01-2026
6958189ad3cdbac208713be0,carte réseau PCI express TP-LINK TG-3468 adaptateur réseau interne Giga en vente au cameroun,https://nowtechcenter.com/produit/carte-reseau-pci-express-tp-link-tg-3468-adaptateur-reseau-interne-giga-en-vente-au-cameroun/,"25,000CFA","15,000CFA",-40%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"LeTP-Link TG-3468est un adaptateur réseau interne conçu pour offrir une connectivité filaire à haute vitesse grâce à une interface hôte PCI Express.Avec un taux de transfert de données maximal de2000 Mbit/sLeTP-Link TG-3468est conçu pour faciliter un accès Internet fluide et des connexions réseau, ce qui en fait un choix approprié tant pour les environnements domestiques que professionnels où la performance réseau constante est cruciale.",1a60405d8dfeb58e95e575442950802ec169e4a9_1651413_TG_3468_image1-600x600.webp,,,,,,,,,,,,,02-01-2026
6958189cd3cdbac208713be1,Carte reseau Wifi TP-LINK PCI Express 300 Mbps  TL-WN881ND bon prix en vente au cameroun,https://nowtechcenter.com/produit/carte-reseau-wifi-tp-link-pci-express-300-mbps-tl-wn881nd-bon-prix-en-vente-au-cameroun/,"30,000CFA","20,000CFA",-33%,Adaptateurs/Cartes/Convertisseurs,Adaptateurs/Cartes/Convertisseurs,"La vitesse sans fil N jusqu’à 300 Mbps est idéale pour le streaming vidéo, les jeux vidéo en ligne et les appels InternetConfiguration facile d’une connexion sans fil hautement sécurisée avec WPS (Wi-Fi Protected Setup)Compatible Norme Wifi 802.11b, Compatible Norme Wifi 802.11g,Débit WiFi : 300Mbps en 2.4GHz ; Prend en charge Windows 10 / 8.1 / 8/7 / XP (32/64 bits) et Linux 2.6.24 ~ 4.1",274869494_06-10-2022_528106-1.jpg,,,,,,,,,,,,,02-01-2026
